mnras_row,mnras_ra,mnras_dec,tile_id,matched,sep_arcsec,src_id,gate_result,gate_failures,eliminating_stage,rejection_reason
5038,0.723123,41.768505,tile_RA0.506_DECp41.807,True,0.417,tile_RA0.506_DECp41.807:2539,GATE_FAIL,ELONG<1.3,,
4126,1.797602,64.865810,tile_RA1.695_DECp64.828,True,0.298,tile_RA1.695_DECp64.828:11689,GATE_PASS,,PRE_S0,not_in_stage_S0
3939,2.951379,68.525030,tile_RA1.695_DECp68.828,False,194.54,,NO_MATCH,,,"circle_cut (dist_from_center=32.89' pre_sep=0.72"")"
5103,1.383961,39.182390,tile_RA1.867_DECp38.807,False,146.13,,NO_MATCH,,,"not_detected (nearest_pre=55.5"")"
4743,10.667160,50.824753,tile_RA10.507_DECp50.796,True,0.307,tile_RA10.507_DECp50.796:6219,GATE_PASS,,S0M,spread_snr=10.8>5.0
3018,100.653946,44.049030,tile_RA100.074_DECp43.877,True,0.169,tile_RA100.074_DECp43.877:5374,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
3037,102.115050,53.908012,tile_RA101.354_DECp53.909,True,0.410,tile_RA101.354_DECp53.909:5334,GATE_FAIL,SPREAD>-0.002,,
2961,105.882310,53.382550,tile_RA105.728_DECp53.778,True,0.397,tile_RA105.728_DECp53.778:552,GATE_FAIL,ELONG<1.3;2<FWHM<7;SPREAD>-0.002,,
2963,105.751840,53.565388,tile_RA105.728_DECp53.778,True,0.169,tile_RA105.728_DECp53.778:1487,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2769,106.603720,40.991800,tile_RA106.172_DECp40.731,True,0.312,tile_RA106.172_DECp40.731:3920,GATE_FAIL,ELONG<1.3,,
2796,106.664570,42.978700,tile_RA106.172_DECp42.731,True,0.430,tile_RA106.172_DECp42.731:3606,GATE_FAIL,ELONG<1.3;SPREAD>-0.002,,
2801,106.617750,43.206270,tile_RA106.172_DECp42.731,False,282.72,,NO_MATCH,,,"circle_cut (dist_from_center=34.59' pre_sep=0.42"")"
2850,105.799720,43.164158,tile_RA106.172_DECp42.731,False,74.56,,NO_MATCH,,,"circle_cut (dist_from_center=30.70' pre_sep=0.10"")"
2926,107.308685,54.567577,tile_RA107.421_DECp54.778,True,0.805,tile_RA107.421_DECp54.778:1388,GATE_FAIL,FLAGS==0;ELONG<1.3,,
2948,107.327290,55.890087,tile_RA107.421_DECp55.778,True,0.329,tile_RA107.421_DECp55.778:3794,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2758,106.889290,41.226070,tile_RA107.512_DECp40.731,False,665.45,,NO_MATCH,,,"circle_cut (dist_from_center=40.96' pre_sep=0.67"")"
2747,107.253920,41.627007,tile_RA107.512_DECp41.731,True,0.468,tile_RA107.512_DECp41.731:2107,GATE_FAIL,SPREAD>-0.002,,
2755,107.053474,41.706540,tile_RA107.512_DECp41.731,True,0.303,tile_RA107.512_DECp41.731:5038,GATE_FAIL,ELONG<1.3;2<FWHM<7;SPREAD>-0.002,,
2767,106.923134,41.977370,tile_RA107.512_DECp41.731,False,24.49,,NO_MATCH,,,"circle_cut (dist_from_center=30.18' pre_sep=0.55"")"
2668,109.194530,40.513980,tile_RA108.852_DECp40.731,True,0.298,tile_RA108.852_DECp40.731:1424,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2723,108.351875,42.770830,tile_RA108.852_DECp42.731,True,0.577,tile_RA108.852_DECp42.731:4327,GATE_FAIL,ELONG<1.3;SPREAD>-0.002,,
2835,109.886024,53.574482,tile_RA109.113_DECp53.778,False,69.49,,NO_MATCH,,,"circle_cut (dist_from_center=30.07' pre_sep=0.46"")"
2901,108.325540,54.692898,tile_RA109.113_DECp54.778,True,0.342,tile_RA109.113_DECp54.778:2600,GATE_FAIL,SNR_WIN>30;2<FWHM<7;SPREAD>-0.002,,
3066,108.824130,70.465935,tile_RA109.455_DECp70.803,True,0.091,tile_RA109.455_DECp70.803:642,GATE_FAIL,SPREAD>-0.002,,
3069,108.500290,70.524605,tile_RA109.455_DECp70.803,True,0.154,tile_RA109.455_DECp70.803:959,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2789,110.828070,53.587383,tile_RA110.805_DECp53.778,True,0.428,tile_RA110.805_DECp53.778:1245,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2924,110.384390,60.139496,tile_RA111.167_DECp59.703,False,328.24,,NO_MATCH,,,"circle_cut (dist_from_center=35.21' pre_sep=0.26"")"
2674,111.697624,47.881554,tile_RA111.699_DECp47.700,True,0.385,tile_RA111.699_DECp47.700:2677,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
3117,116.222694,83.407630,tile_RA111.994_DECp83.636,False,110.18,,NO_MATCH,,,"circle_cut (dist_from_center=31.73' pre_sep=1.04"")"
3148,106.448400,85.678820,tile_RA111.994_DECp85.636,True,0.727,tile_RA111.994_DECp85.636:3035,GATE_PASS,,S0M,spread_snr=36.0>5.0
3029,113.728430,71.692200,tile_RA112.657_DECp71.803,True,0.498,tile_RA112.657_DECp71.803:2280,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
3058,112.480934,72.591515,tile_RA112.657_DECp72.803,True,0.498,tile_RA112.657_DECp72.803:1081,GATE_FAIL,SPREAD>-0.002,,
2493,114.529320,42.418910,tile_RA115.018_DECp42.675,True,0.068,tile_RA115.018_DECp42.675:829,GATE_FAIL,SPREAD>-0.002,,
2829,114.466390,60.665947,tile_RA115.132_DECp60.703,True,0.323,tile_RA115.132_DECp60.703:1510,GATE_FAIL,SPREAD>-0.002,,
2830,114.611150,60.879036,tile_RA115.132_DECp60.703,True,0.100,tile_RA115.132_DECp60.703:2183,GATE_FAIL,SNR_WIN>30;2<FWHM<7;SPREAD>-0.002,,
2641,115.609930,52.430904,tile_RA115.167_DECp52.653,True,0.467,tile_RA115.167_DECp52.653:946,GATE_FAIL,SPREAD>-0.002,,
2684,115.037550,54.927258,tile_RA115.167_DECp54.653,True,0.914,tile_RA115.167_DECp54.653:2364,GATE_FAIL,FLAGS==0;SNR_WIN>30;ELONG<1.3;2<FWHM<7;SPREAD>-0.002,,
2698,114.601204,54.936413,tile_RA115.167_DECp54.653,True,0.553,tile_RA115.167_DECp54.653:2322,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2925,114.772940,65.636950,tile_RA115.589_DECp65.612,True,0.512,tile_RA115.589_DECp65.612:3632,GATE_FAIL,SPREAD>-0.002,,
1928,116.302180,0.302205,tile_RA115.855_DECp0.660,False,281.14,,NO_MATCH,,,"circle_cut (dist_from_center=34.36' pre_sep=0.28"")"
3017,116.771225,72.835304,tile_RA116.630_DECp72.584,True,0.386,tile_RA116.630_DECp72.584:2550,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2609,117.444230,53.396950,tile_RA116.854_DECp53.653,True,0.399,tile_RA116.854_DECp53.653:838,GATE_FAIL,SPREAD>-0.002,,
1915,116.510350,-0.271183,tile_RA116.855_DECm0.340,True,0.361,tile_RA116.855_DECm0.340:5637,GATE_FAIL,ELONG<1.3,,
2716,117.146470,59.206318,tile_RA117.114_DECp59.703,True,0.266,tile_RA117.114_DECp59.703:23,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2803,118.706510,64.309020,tile_RA118.011_DECp64.612,True,0.243,tile_RA118.011_DECp64.612:686,GATE_FAIL,SPREAD>-0.002,,
2583,119.102630,53.988075,tile_RA118.541_DECp53.653,True,0.272,tile_RA118.541_DECp53.653:1800,GATE_FAIL,SNR_WIN>30;ELONG<1.3,,
2617,118.252400,54.829670,tile_RA118.541_DECp54.653,True,0.295,tile_RA118.541_DECp54.653:2443,GATE_FAIL,ELONG<1.3;SPREAD>-0.002,,
2947,120.960236,71.049340,tile_RA119.795_DECp70.584,False,396.50,,NO_MATCH,,,"circle_cut (dist_from_center=36.16' pre_sep=0.17"")"
2268,119.404310,41.606506,tile_RA119.800_DECp41.581,True,0.158,tile_RA119.800_DECp41.581:2928,GATE_FAIL,SPREAD>-0.002,,
2278,119.175130,41.593100,tile_RA119.800_DECp41.581,True,0.199,tile_RA119.800_DECp41.581:2948,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2650,120.317314,59.331390,tile_RA120.077_DECp59.566,True,0.399,tile_RA120.077_DECp59.566:838,GATE_FAIL,SPREAD>-0.002,,
2347,119.787520,46.794262,tile_RA120.142_DECp46.593,True,0.339,tile_RA120.142_DECp46.593:2080,GATE_FAIL,SNR_WIN>30;2<FWHM<7;SPREAD>-0.002,,
3074,120.791084,79.005714,tile_RA120.170_DECp78.626,True,0.539,tile_RA120.170_DECp78.626:1295,GATE_PASS,,SURVIVOR,
2500,120.741820,53.350870,tile_RA120.229_DECp53.653,True,0.208,tile_RA120.229_DECp53.653:665,GATE_PASS,,PRE_S0,not_in_stage_S0
2814,120.146576,65.656780,tile_RA120.433_DECp65.612,True,0.111,tile_RA120.433_DECp65.612:3079,GATE_FAIL,SNR_WIN>30;2<FWHM<7;SPREAD>-0.002,,
2816,120.682930,66.101930,tile_RA120.433_DECp65.612,False,64.12,,NO_MATCH,,,"circle_cut (dist_from_center=30.03' pre_sep=0.34"")"
3111,125.291380,84.652990,tile_RA121.015_DECp84.636,True,0.433,tile_RA121.015_DECp84.636:3067,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
3118,126.312805,85.352510,tile_RA121.015_DECp85.636,False,37.31,,NO_MATCH,,,"circle_cut (dist_from_center=30.20' pre_sep=0.81"")"
3123,126.494570,85.885994,tile_RA121.015_DECp85.636,True,0.470,tile_RA121.015_DECp85.636:2428,GATE_PASS,,S0M,spread_snr=32.5>5.0
2166,121.202576,41.193703,tile_RA121.137_DECp41.581,True,0.123,tile_RA121.137_DECp41.581:364,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2217,120.784720,41.934616,tile_RA121.137_DECp41.581,True,0.210,tile_RA121.137_DECp41.581:1789,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2176,121.647830,42.289925,tile_RA121.137_DECp42.581,True,0.488,tile_RA121.137_DECp42.581:672,GATE_FAIL,SPREAD>-0.002,,
2287,122.017555,47.140583,tile_RA121.625_DECp47.593,False,164.09,,NO_MATCH,,,"circle_cut (dist_from_center=31.49' pre_sep=0.14"")"
2018,122.767426,39.855080,tile_RA122.474_DECp39.581,True,0.253,tile_RA122.474_DECp39.581:1867,GATE_FAIL,SNR_WIN>30;2<FWHM<7;SPREAD>-0.002,,
2020,122.760780,39.998917,tile_RA122.474_DECp39.581,True,0.136,tile_RA122.474_DECp39.581:1254,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2049,122.848310,41.003483,tile_RA122.474_DECp40.581,False,45.03,,NO_MATCH,,,"circle_cut (dist_from_center=30.52' pre_sep=0.32"")"
2104,122.313260,41.777836,tile_RA122.474_DECp41.581,True,0.323,tile_RA122.474_DECp41.581:2138,GATE_FAIL,FLAGS==0;SPREAD>-0.002,,
2098,122.615100,42.089577,tile_RA122.474_DECp42.581,False,66.33,,NO_MATCH,,,"circle_cut (dist_from_center=30.14' pre_sep=0.83"")"
2140,122.032330,42.194084,tile_RA122.474_DECp42.581,False,76.36,,NO_MATCH,,,"circle_cut (dist_from_center=30.37' pre_sep=0.39"")"
2168,122.663820,43.845490,tile_RA122.474_DECp43.581,True,0.412,tile_RA122.474_DECp43.581:2011,GATE_FAIL,SPREAD>-0.002,,
2852,124.243480,69.393326,tile_RA122.961_DECp69.584,True,0.453,tile_RA122.961_DECp69.584:1059,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
1997,123.935165,41.002193,tile_RA123.811_DECp40.581,True,0.388,tile_RA123.811_DECp40.581:1292,GATE_PASS,,S4S,elongation=1.183>1.1;circularity=0.712<0.8
2029,123.327660,41.258650,tile_RA123.811_DECp41.581,True,0.279,tile_RA123.811_DECp41.581:502,GATE_PASS,,S4S,elongation=1.182>1.1;circularity=0.044<0.8
2203,124.694916,47.688755,tile_RA124.591_DECp47.593,True,0.473,tile_RA124.591_DECp47.593:2061,GATE_FAIL,SNR_WIN>30;ELONG<1.3;SPREAD>-0.002,,
3021,124.840300,76.886460,tile_RA124.837_DECp76.626,True,0.457,tile_RA124.837_DECp76.626:1871,GATE_FAIL,SNR_WIN>30;SPREAD>-0.002,,
2553,125.938860,59.988800,tile_RA126.000_DECp59.566,True,0.244,tile_RA126.000_DECp59.566:1083,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2570,126.522440,60.911620,tile_RA126.000_DECp60.566,True,0.352,tile_RA126.000_DECp60.566:1429,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2848,127.187130,70.766685,tile_RA126.126_DECp70.584,True,0.325,tile_RA126.126_DECp70.584:2301,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2058,126.821870,47.180960,tile_RA127.090_DECp47.494,True,0.489,tile_RA127.090_DECp47.494:676,GATE_PASS,,S4S,circularity=0.674<0.8
2434,128.945430,59.386520,tile_RA127.974_DECp59.566,False,111.30,,NO_MATCH,,,"not_detected (nearest_pre=78.3"")"
2642,128.486790,64.976580,tile_RA128.380_DECp65.464,True,0.477,tile_RA128.380_DECp65.464:5,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
1952,128.667480,46.046130,tile_RA128.570_DECp46.494,True,0.744,tile_RA128.570_DECp46.494:151,GATE_FAIL,SPREAD>-0.002,,
1978,128.020300,46.128506,tile_RA128.570_DECp46.494,False,130.92,,NO_MATCH,,,"circle_cut (dist_from_center=31.62' pre_sep=0.62"")"
1861,128.244370,41.714306,tile_RA128.584_DECp41.495,True,0.350,tile_RA128.584_DECp41.495:2245,GATE_FAIL,FLAGS==0,,
2186,130.039810,53.128826,tile_RA129.626_DECp53.538,True,0.296,tile_RA129.626_DECp53.538:248,GATE_FAIL,SNR_WIN>30;2<FWHM<7;SPREAD>-0.002,,
1695,130.429380,39.056152,tile_RA129.919_DECp39.495,False,343.48,,NO_MATCH,,,"circle_cut (dist_from_center=35.43' pre_sep=0.32"")"
1845,129.847170,43.396560,tile_RA129.919_DECp43.495,True,0.492,tile_RA129.919_DECp43.495:1621,GATE_FAIL,ELONG<1.3;2<FWHM<7;SPREAD>-0.002,,
5105,12.971833,37.261497,tile_RA13.514_DECp36.780,False,543.35,,NO_MATCH,,,"circle_cut (dist_from_center=38.85' pre_sep=0.77"")"
3104,127.072945,84.193200,tile_RA130.037_DECp84.636,False,104.86,,NO_MATCH,,,"circle_cut (dist_from_center=31.70' pre_sep=0.33"")"
3111,125.291380,84.652990,tile_RA130.037_DECp84.636,True,0.298,tile_RA130.037_DECp84.636:2818,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
3114,128.527680,85.086300,tile_RA130.037_DECp84.636,True,0.292,tile_RA130.037_DECp84.636:1607,GATE_PASS,,S0M,spread_snr=6.3>5.0
3116,128.543700,85.253080,tile_RA130.037_DECp85.636,True,0.324,tile_RA130.037_DECp85.636:351,GATE_PASS,,S4S,elongation=1.127>1.1;circularity=0.741<0.8
3118,126.312805,85.352510,tile_RA130.037_DECp85.636,True,0.354,tile_RA130.037_DECp85.636:618,GATE_PASS,,SURVIVOR,
3123,126.494570,85.885994,tile_RA130.037_DECp85.636,True,0.034,tile_RA130.037_DECp85.636:2726,GATE_PASS,,PRE_S0,not_in_stage_S0
1943,130.710080,47.996326,tile_RA130.050_DECp48.494,False,627.01,,NO_MATCH,,,"circle_cut (dist_from_center=39.84' pre_sep=0.33"")"
2648,129.566640,66.022640,tile_RA130.788_DECp66.464,False,623.20,,NO_MATCH,,,"not_detected (nearest_pre=49.2"")"
2649,131.098940,66.929184,tile_RA130.788_DECp66.464,True,0.406,tile_RA130.788_DECp66.464:999,GATE_PASS,,S0M,spread_snr=8.1>5.0
2350,131.818850,59.414060,tile_RA130.927_DECp59.445,True,0.134,tile_RA130.927_DECp59.445:1200,GATE_FAIL,SPREAD>-0.002,,
2373,131.035690,59.415550,tile_RA130.927_DECp59.445,True,0.372,tile_RA130.927_DECp59.445:2082,GATE_FAIL,SNR_WIN>30;ELONG<1.3;SPREAD>-0.002,,
2396,130.250140,59.689724,tile_RA130.927_DECp59.445,True,0.333,tile_RA130.927_DECp59.445:1508,GATE_PASS,,S4S,elongation=1.278>1.1;circularity=0.185<0.8
2414,130.136300,59.890965,tile_RA130.927_DECp59.445,False,359.64,,NO_MATCH,,,"circle_cut (dist_from_center=35.92' pre_sep=1.03"")"
1742,131.613530,42.248505,tile_RA131.254_DECp42.495,True,0.254,tile_RA131.254_DECp42.495:732,GATE_FAIL,SPREAD>-0.002,,
1896,132.135310,47.799557,tile_RA131.530_DECp47.494,False,56.47,,NO_MATCH,,,"circle_cut (dist_from_center=30.57' pre_sep=0.44"")"
2106,131.711730,53.210970,tile_RA132.286_DECp53.436,True,0.334,tile_RA132.286_DECp53.436:704,GATE_FAIL,FLAGS==0;ELONG<1.3,,
1676,132.433750,41.343080,tile_RA132.589_DECp41.495,True,0.182,tile_RA132.589_DECp41.495:950,GATE_FAIL,SNR_WIN>30;SPREAD>-0.002,,
2342,133.290420,59.972145,tile_RA132.894_DECp60.445,False,75.97,,NO_MATCH,,,"circle_cut (dist_from_center=30.73' pre_sep=0.36"")"
1878,132.845250,47.821674,tile_RA133.010_DECp47.494,True,0.604,tile_RA133.010_DECp47.494:1518,GATE_FAIL,ELONG<1.3;2<FWHM<7;SPREAD>-0.002,,
2549,133.757160,64.794310,tile_RA133.196_DECp64.464,True,0.085,tile_RA133.196_DECp64.464:1342,GATE_PASS,,S4S,elongation=1.177>1.1
2047,133.582090,53.566353,tile_RA133.965_DECp53.436,True,0.525,tile_RA133.965_DECp53.436:1811,GATE_FAIL,SPREAD>-0.002,,
2299,134.095170,59.150260,tile_RA134.861_DECp59.445,True,0.219,tile_RA134.861_DECp59.445:349,GATE_PASS,,S0M,fwhm_ratio=1.596>1.5
2314,134.832470,60.164497,tile_RA134.861_DECp60.445,True,0.583,tile_RA134.861_DECp60.445:401,GATE_PASS,,S4S,elongation=1.162>1.1;circularity=0.474<0.8
2370,135.390780,61.939780,tile_RA134.861_DECp61.445,False,220.45,,NO_MATCH,,,"circle_cut (dist_from_center=33.29' pre_sep=0.32"")"
2542,134.835720,65.173440,tile_RA135.604_DECp65.464,True,0.112,tile_RA135.604_DECp65.464:431,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
2024,136.319610,55.139206,tile_RA135.644_DECp55.436,True,0.599,tile_RA135.644_DECp55.436:472,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
1903,137.265170,52.326020,tile_RA137.322_DECp52.436,True,0.532,tile_RA137.322_DECp52.436:764,GATE_FAIL,SNR_WIN>30;ELONG<1.3,,
1448,137.717470,39.303074,tile_RA137.355_DECp39.418,True,0.274,tile_RA137.355_DECp39.418:802,GATE_FAIL,SNR_WIN>30;ELONG<1.3;2<FWHM<7;SPREAD>-0.002,,
1450,137.949600,39.597088,tile_RA137.355_DECp39.418,True,0.602,tile_RA137.355_DECp39.418:1606,GATE_PASS,,S4S,elongation=1.192>1.1;circularity=0.629<0.8
1478,137.974980,40.698050,tile_RA137.355_DECp40.418,False,183.96,,NO_MATCH,,,"circle_cut (dist_from_center=32.88' pre_sep=0.30"")"
1482,137.219650,40.009670,tile_RA137.355_DECp40.418,True,0.118,tile_RA137.355_DECp40.418:171,GATE_FAIL,ELONG<1.3,,
1637,138.292340,46.240788,tile_RA138.459_DECp46.407,True,0.140,tile_RA138.459_DECp46.407:531,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
1452,138.873800,40.587074,tile_RA138.689_DECp40.418,True,0.547,tile_RA138.689_DECp40.418:1485,GATE_FAIL,SPREAD>-0.002,,
1510,138.048660,41.896870,tile_RA138.689_DECp41.418,False,682.24,,NO_MATCH,,,"circle_cut (dist_from_center=40.61' pre_sep=0.20"")"
1487,138.972820,41.978516,tile_RA138.689_DECp42.418,True,0.133,tile_RA138.689_DECp42.418:163,GATE_FAIL,SPREAD>-0.002,,
1924,138.906560,53.895550,tile_RA139.001_DECp53.436,True,0.442,tile_RA139.001_DECp53.436:1009,GATE_FAIL,SPREAD>-0.002,,
1616,140.780800,47.581890,tile_RA141.415_DECp47.407,True,0.283,tile_RA141.415_DECp47.407:842,GATE_PASS,,S4S,elongation=1.219>1.1;circularity=0.146<0.8
1404,141.506000,41.576180,tile_RA142.119_DECp41.350,False,69.52,,NO_MATCH,,,"circle_cut (dist_from_center=30.72' pre_sep=0.37"")"
1411,141.457100,41.753613,tile_RA142.119_DECp41.350,False,513.57,,NO_MATCH,,,"circle_cut (dist_from_center=38.34' pre_sep=0.55"")"
1355,143.225100,41.115807,tile_RA143.451_DECp41.350,True,0.337,tile_RA143.451_DECp41.350:489,GATE_FAIL,SPREAD>-0.002,,
1280,144.185400,38.864788,tile_RA144.783_DECp39.350,False,653.54,,NO_MATCH,,,"circle_cut (dist_from_center=40.27' pre_sep=0.35"")"
1283,144.276690,38.986336,tile_RA144.783_DECp39.350,False,155.48,,NO_MATCH,,,"circle_cut (dist_from_center=32.11' pre_sep=0.33"")"
1366,145.081380,42.951800,tile_RA144.783_DECp43.350,True,0.247,tile_RA144.783_DECp43.350:208,GATE_FAIL,SPREAD>-0.002,,
1638,144.955700,50.948690,tile_RA145.006_DECp51.349,True,0.179,tile_RA145.006_DECp51.349:172,GATE_FAIL,SNR_WIN>30;SPREAD>-0.002,,
1666,144.733110,51.393776,tile_RA145.006_DECp51.349,True,0.170,tile_RA145.006_DECp51.349:1738,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
1817,145.590160,55.177967,tile_RA145.006_DECp55.349,True,0.586,tile_RA145.006_DECp55.349:677,GATE_FAIL,SPREAD>-0.002,,
1879,144.154140,55.796950,tile_RA145.006_DECp55.349,False,654.14,,NO_MATCH,,,"circle_cut (dist_from_center=39.46' pre_sep=0.69"")"
1640,147.091860,52.105495,tile_RA146.681_DECp52.349,True,0.987,tile_RA146.681_DECp52.349:456,GATE_FAIL,SPREAD>-0.002,,
1772,146.001770,54.444447,tile_RA146.681_DECp54.349,True,0.302,tile_RA146.681_DECp54.349:1686,GATE_FAIL,SNR_WIN>30;2<FWHM<7;SPREAD>-0.002,,
1396,146.863630,45.319900,tile_RA146.856_DECp45.333,True,0.129,tile_RA146.856_DECp45.333:1928,GATE_FAIL,SNR_WIN>30;2<FWHM<7;SPREAD>-0.002,,
1417,146.286900,45.635117,tile_RA146.856_DECp45.333,False,119.41,,NO_MATCH,,,"circle_cut (dist_from_center=30.03' pre_sep=0.34"")"
1445,146.955580,46.823803,tile_RA146.856_DECp46.333,True,0.256,tile_RA146.856_DECp46.333:775,GATE_FAIL,ELONG<1.3;2<FWHM<7;SPREAD>-0.002,,
1475,147.432300,47.988934,tile_RA146.856_DECp48.333,False,62.78,,NO_MATCH,,,"circle_cut (dist_from_center=30.95' pre_sep=0.17"")"
1999,146.779310,59.799603,tile_RA147.623_DECp59.344,False,483.56,,NO_MATCH,,,"circle_cut (dist_from_center=37.48' pre_sep=0.32"")"
1442,148.542830,47.727577,tile_RA148.332_DECp47.333,True,0.312,tile_RA148.332_DECp47.333:920,GATE_PASS,,S4S,elongation=1.234>1.1
1405,150.368710,47.656036,tile_RA149.807_DECp47.333,True,0.327,tile_RA149.807_DECp47.333:1226,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
4215,15.762023,62.139706,tile_RA15.203_DECp61.789,True,0.582,tile_RA15.203_DECp61.789:13879,GATE_PASS,,PRE_S0,not_in_stage_S0
1221,152.061420,42.350850,tile_RA152.204_DECp42.293,True,0.460,tile_RA152.204_DECp42.293:1623,GATE_FAIL,SPREAD>-0.002,,
1345,152.630570,46.896614,tile_RA152.296_DECp47.274,True,0.331,tile_RA152.296_DECp47.274:198,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
1587,152.012150,52.953735,tile_RA152.679_DECp53.280,False,101.69,,NO_MATCH,,,"circle_cut (dist_from_center=30.98' pre_sep=0.39"")"
1641,153.198140,54.753610,tile_RA152.679_DECp54.280,False,235.87,,NO_MATCH,,,"circle_cut (dist_from_center=33.68' pre_sep=0.19"")"
1643,152.817550,54.691560,tile_RA152.679_DECp54.280,True,0.254,tile_RA152.679_DECp54.280:976,GATE_FAIL,2<FWHM<7;SPREAD>-0.002,,
1480,155.100390,51.672142,tile_RA154.352_DECp51.280,False,414.78,,NO_MATCH,,,"circle_cut (dist_from_center=36.55' pre_sep=0.46"")"
1505,155.161120,52.359886,tile_RA154.352_DECp52.280,False,66.88,,NO_MATCH,,,"circle_cut (dist_from_center=30.06' pre_sep=0.28"")"
1667,153.601470,55.337284,tile_RA154.352_DECp55.280,True,0.293,tile_RA154.352_DECp55.280:1898,GATE_PASS,,S4S,circularity=0.713<0.8
